date,PRECTOTCORR,T2M_MAX,T2M_MIN,state
20160519,0.0,46.25,29.36,Punjab
20160520,0.0,45.83,29.1,Punjab
20160521,0.11,47.2,30.4,Punjab
20160522,0.0,47.74,29.01,Punjab
20160523,0.56,45.02,30.21,Punjab
20160524,14.6,38.45,25.25,Punjab
20160525,0.06,39.82,25.82,Punjab
20160526,0.0,42.73,27.28,Punjab
20160527,0.0,43.94,28.34,Punjab
20160528,0.1,43.26,27.41,Punjab
20160529,10.84,42.32,27.61,Punjab
20160530,2.48,39.47,25.55,Punjab
20160531,0.08,41.5,26.37,Punjab
20160601,0.0,42.97,28.3,Punjab
20160602,0.01,44.09,29.54,Punjab
20160603,0.0,44.06,28.02,Punjab
20160604,0.0,45.6,29.57,Punjab
20160605,0.0,46.15,29.92,Punjab
20160606,1.17,45.35,29.66,Punjab
20160607,3.18,43.33,28.21,Punjab
20160608,0.58,44.8,27.37,Punjab
20160609,5.88,43.72,27.49,Punjab
20160610,0.74,44.3,28.64,Punjab
20160611,0.95,43.94,30.76,Punjab
20160612,0.01,43.79,32.24,Punjab
20160613,1.96,43.46,32.33,Punjab
20160614,4.61,43.06,30.98,Punjab
20160615,1.71,42.28,29.47,Punjab
20160616,7.3,41.71,29.41,Punjab
20160617,1.65,41.85,29.3,Punjab
20160618,0.0,43.04,30.08,Punjab
20160619,0.29,42.45,30.32,Punjab
20160620,0.21,42.36,31.24,Punjab
20160621,4.08,41.23,30.91,Punjab
20160622,27.65,36.0,30.38,Punjab
20160623,0.98,41.37,29.06,Punjab
20160624,0.0,42.31,30.41,Punjab
20160625,0.0,43.26,29.92,Punjab
20160626,0.71,42.77,30.13,Punjab
20160627,3.06,41.47,30.27,Punjab
20160628,25.77,38.67,31.15,Punjab
20160629,0.08,41.3,30.97,Punjab
20160630,0.72,42.48,31.01,Punjab
20160701,21.57,39.15,31.28,Punjab
20160702,27.23,36.06,28.98,Punjab
20160703,9.98,36.14,26.62,Punjab
20160704,0.44,38.13,27.69,Punjab
20160705,2.92,39.19,28.52,Punjab
20160706,13.56,40.01,29.43,Punjab
20160707,0.28,40.52,29.7,Punjab
20160708,0.44,41.55,30.86,Punjab
20160709,2.35,41.09,29.37,Punjab
20160710,1.07,39.96,29.24,Punjab
20160711,0.02,39.55,29.23,Punjab
20160712,3.64,38.99,28.55,Punjab
20160713,2.45,39.99,28.61,Punjab
20160714,3.96,36.9,29.5,Punjab
20160715,23.0,36.22,28.0,Punjab
20160716,9.01,35.83,28.04,Punjab
20160717,5.83,35.13,26.2,Punjab
20160718,3.32,36.54,26.6,Punjab
20160719,0.02,38.45,28.14,Punjab
20160720,0.25,40.4,27.42,Punjab
20160721,1.58,41.23,29.09,Punjab
20160722,5.3,40.48,28.17,Punjab
20160723,22.09,34.8,27.7,Punjab
20160724,5.57,36.48,26.03,Punjab
20160725,0.15,38.36,27.09,Punjab
20160726,0.52,39.24,27.62,Punjab
20160727,8.36,35.38,26.86,Punjab
20160728,2.87,34.71,25.48,Punjab
20160729,18.5,34.47,26.27,Punjab
20160730,8.49,36.05,25.72,Punjab
20160731,4.15,36.2,25.79,Punjab
20160801,4.88,37.09,26.47,Punjab
20160802,5.37,35.46,26.17,Punjab
20160803,0.36,36.81,26.21,Punjab
20160804,0.69,37.5,28.24,Punjab
20160805,1.69,32.65,27.48,Punjab
20160806,11.91,29.84,26.6,Punjab
20160807,5.35,35.01,26.07,Punjab
20160808,1.95,35.22,26.94,Punjab
20160809,4.42,36.24,27.77,Punjab
20160810,8.64,34.29,26.31,Punjab
20160811,10.08,33.45,25.2,Punjab
20160812,7.87,35.42,25.5,Punjab
20160813,2.01,37.13,26.68,Punjab
20160814,2.02,37.08,27.04,Punjab
20160815,5.77,38.14,26.84,Punjab
20160816,0.18,38.54,26.42,Punjab
20160817,0.79,38.17,25.91,Punjab
20160818,0.79,36.06,27.02,Punjab
20160819,0.11,38.54,27.29,Punjab
20160820,4.5,36.83,27.79,Punjab
20160821,32.21,35.22,26.61,Punjab
20160822,2.68,35.84,26.59,Punjab
20160823,4.85,35.49,26.68,Punjab
20160824,5.85,33.95,26.1,Punjab
20160825,6.51,34.32,25.4,Punjab
20160826,3.11,36.59,26.86,Punjab
20160827,12.09,31.78,25.92,Punjab
20160828,2.68,34.29,25.54,Punjab
20160829,3.15,33.08,25.2,Punjab
20160830,2.56,33.15,24.67,Punjab
20160831,1.99,34.37,25.43,Punjab
20160901,4.79,34.12,24.73,Punjab
20160902,0.37,35.69,24.39,Punjab
20160903,0.0,36.41,23.43,Punjab
20160904,0.16,36.7,23.52,Punjab
20160905,2.35,37.01,23.32,Punjab
20160906,0.01,36.97,23.65,Punjab
20160907,0.0,36.35,24.07,Punjab
20160908,0.0,37.01,24.21,Punjab
20160909,0.0,37.44,24.28,Punjab
20160910,1.85,37.34,23.06,Punjab
20160911,0.32,37.09,23.53,Punjab
20160912,0.29,37.29,24.12,Punjab
20160913,2.93,36.72,24.37,Punjab
20160914,5.29,35.95,24.82,Punjab
20160915,0.0,36.77,24.27,Punjab
20160916,0.0,37.38,24.22,Punjab
20160917,0.0,37.81,24.74,Punjab
20160918,0.06,37.75,24.09,Punjab
20160919,3.63,36.37,23.87,Punjab
20160920,12.08,36.92,25.38,Punjab
20160921,0.84,37.46,25.16,Punjab
20160922,5.93,34.52,23.76,Punjab
20160923,1.68,35.18,22.9,Punjab
20160924,0.24,35.86,23.67,Punjab
20160925,0.0,35.74,24.2,Punjab
20160926,0.24,35.96,23.26,Punjab
20160927,0.04,36.27,22.53,Punjab
20160928,0.0,36.39,23.14,Punjab
20160929,0.0,36.05,22.44,Punjab
20160930,0.0,36.74,23.26,Punjab
20161001,0.0,35.88,24.34,Punjab
20161002,0.09,37.57,25.65,Punjab
20161003,0.0,37.2,25.91,Punjab
20161004,0.2,36.69,23.6,Punjab
20161005,0.0,36.91,23.08,Punjab
20161006,2.34,35.68,23.44,Punjab
20161007,0.0,35.87,22.67,Punjab
20161008,0.0,36.64,22.59,Punjab
20161009,0.0,36.2,21.57,Punjab
20161010,0.0,35.1,21.67,Punjab
20161011,0.0,35.55,20.61,Punjab
20161012,0.0,35.26,20.48,Punjab
20161013,0.0,35.51,17.48,Punjab
20161014,0.0,34.72,19.7,Punjab
20161015,0.0,34.91,19.11,Punjab
20161016,0.0,34.44,18.44,Punjab
20161017,0.0,34.09,19.19,Punjab
20161018,0.0,34.02,18.4,Punjab
20161019,0.0,33.73,18.53,Punjab
20161020,0.0,34.55,19.9,Punjab
20161021,0.0,34.08,20.44,Punjab
20161022,0.0,33.21,19.02,Punjab
20161023,0.0,33.09,17.01,Punjab
20161024,0.0,33.15,18.16,Punjab
20161025,0.0,33.11,15.98,Punjab
20161026,0.0,33.1,19.92,Punjab
20161027,0.0,32.81,15.97,Punjab
20161028,0.0,32.66,16.2,Punjab
20161029,0.0,31.8,14.38,Punjab
20161030,0.0,26.16,14.27,Punjab
20161031,0.0,29.41,16.14,Punjab
20161101,0.0,30.27,16.13,Punjab
20161102,0.0,29.68,15.48,Punjab
20161103,0.0,30.26,15.9,Punjab
20161104,0.0,30.29,16.64,Punjab
20161105,0.0,28.24,16.78,Punjab
20161106,0.0,29.57,15.44,Punjab
20161107,0.0,29.76,14.28,Punjab
20161108,0.0,30.98,10.82,Punjab
20161109,0.0,31.09,12.89,Punjab
20161110,0.0,30.89,15.43,Punjab
20161111,0.0,29.71,11.23,Punjab
20161112,0.0,29.85,11.87,Punjab
20161113,1.94,28.84,15.07,Punjab
20161114,0.0,28.36,14.74,Punjab
20161115,0.0,27.25,12.88,Punjab
20161116,0.0,27.51,12.04,Punjab
20161117,0.0,28.8,9.9,Punjab
20161118,0.0,27.72,11.22,Punjab
20161119,0.0,29.19,13.78,Punjab
20161120,0.0,27.89,10.74,Punjab
20161121,0.0,29.69,12.61,Punjab
20161122,0.0,30.03,16.31,Punjab
20161123,0.0,26.7,14.01,Punjab
20161124,0.0,28.4,14.91,Punjab
20161125,0.0,30.45,11.63,Punjab
20161126,0.0,31.07,13.09,Punjab
20161127,0.0,30.8,12.53,Punjab
20161128,0.0,30.15,10.23,Punjab
20161129,0.0,29.91,15.23,Punjab
20161130,0.0,27.34,10.44,Punjab
20161201,0.0,26.66,11.88,Punjab
20161202,0.0,27.95,12.88,Punjab
20161203,0.0,27.69,11.98,Punjab
20161204,0.0,26.36,13.13,Punjab
20161205,0.0,26.84,11.74,Punjab
20161206,0.0,27.35,13.0,Punjab
20161207,0.0,27.36,13.45,Punjab
20161208,0.0,26.1,11.94,Punjab
20161209,0.0,26.01,12.09,Punjab
20161210,0.0,27.5,10.21,Punjab
20161211,0.0,26.89,12.55,Punjab
20161212,0.0,25.13,11.85,Punjab
20161213,0.0,24.84,11.92,Punjab
20161214,0.0,25.4,9.04,Punjab
20161215,0.0,24.68,7.86,Punjab
20161216,0.0,22.5,10.37,Punjab
20161217,0.0,23.43,7.62,Punjab
20161218,0.0,24.47,8.41,Punjab
20161219,0.0,25.57,9.11,Punjab
20161220,0.0,26.59,7.29,Punjab
20161221,0.0,25.75,6.1,Punjab
20161222,0.0,27.71,7.16,Punjab
20161223,0.0,26.49,10.22,Punjab
20161224,0.0,24.11,8.5,Punjab
20161225,0.04,23.56,9.61,Punjab
20161226,1.14,24.35,6.79,Punjab
20161227,0.0,24.86,8.67,Punjab
20161228,0.0,25.14,10.83,Punjab
20161229,0.0,24.98,8.96,Punjab
20161230,0.0,22.98,7.42,Punjab
20161231,0.0,21.07,7.78,Punjab
20170101,0.0,22.58,9.45,Punjab
20170102,0.03,24.17,11.04,Punjab
20170103,0.02,23.89,10.68,Punjab
20170104,0.01,24.15,10.83,Punjab
20170105,0.1,24.8,10.53,Punjab
20170106,8.6,21.79,9.0,Punjab
20170107,11.13,18.11,9.24,Punjab
20170108,0.17,17.53,8.19,Punjab
20170109,0.0,17.97,4.5,Punjab
20170110,0.0,18.11,1.07,Punjab
20170111,0.03,18.75,1.16,Punjab
20170112,0.0,18.49,1.27,Punjab
20170113,0.0,18.97,4.52,Punjab
20170114,0.0,17.65,5.39,Punjab
20170115,3.09,17.59,7.23,Punjab
20170116,2.53,18.75,7.24,Punjab
20170117,0.13,18.64,5.6,Punjab
20170118,0.02,19.93,7.31,Punjab
20170119,0.0,19.09,4.0,Punjab
20170120,0.0,21.93,2.17,Punjab
20170121,0.43,15.78,7.44,Punjab
20170122,0.1,23.82,9.4,Punjab
20170123,0.0,23.72,7.29,Punjab
20170124,0.19,20.81,8.01,Punjab
20170125,13.82,16.93,11.43,Punjab
20170126,28.0,14.79,8.8,Punjab
20170127,0.32,20.41,7.77,Punjab
20170128,0.0,21.06,7.2,Punjab
20170129,0.0,24.17,9.89,Punjab
20170130,0.0,24.3,9.9,Punjab
20170131,0.09,23.11,10.4,Punjab
20170201,0.0,23.5,7.48,Punjab
20170202,0.0,21.93,11.13,Punjab
20170203,0.0,22.3,8.14,Punjab
20170204,0.92,24.33,10.43,Punjab
20170205,4.23,15.76,12.24,Punjab
20170206,0.06,21.03,6.63,Punjab
20170207,0.0,21.87,5.38,Punjab
20170208,0.0,22.48,9.44,Punjab
20170209,0.0,22.29,7.3,Punjab
20170210,0.0,23.44,5.85,Punjab
20170211,0.0,24.77,7.64,Punjab
20170212,0.0,24.12,9.14,Punjab
20170213,0.0,25.23,7.06,Punjab
20170214,0.0,26.83,7.09,Punjab
20170215,0.0,27.96,12.05,Punjab
20170216,0.0,29.84,14.05,Punjab
20170217,0.0,29.67,14.39,Punjab
20170218,0.0,29.56,13.05,Punjab
20170219,0.23,30.18,15.38,Punjab
20170220,0.71,29.02,14.45,Punjab
20170221,1.06,26.18,11.82,Punjab
20170222,0.01,25.85,11.49,Punjab
20170223,0.0,26.48,7.74,Punjab
20170224,0.0,27.04,6.94,Punjab
20170225,0.0,27.67,8.62,Punjab
20170226,0.0,29.16,9.26,Punjab
20170227,0.0,28.87,10.22,Punjab
20170228,0.01,27.46,13.8,Punjab
20170301,0.06,28.26,11.76,Punjab
20170302,0.06,27.26,12.07,Punjab
20170303,0.0,26.85,10.15,Punjab
20170304,0.0,26.9,9.17,Punjab
20170305,0.0,28.0,9.26,Punjab
20170306,0.0,28.46,9.68,Punjab
20170307,0.93,23.95,14.35,Punjab
20170308,9.97,23.85,13.3,Punjab
20170309,7.85,25.69,10.9,Punjab
20170310,2.3,25.01,11.89,Punjab
20170311,10.5,22.35,8.95,Punjab
20170312,0.01,23.39,9.37,Punjab
20170313,0.0,25.66,8.59,Punjab
20170314,0.0,26.43,8.98,Punjab
20170315,0.01,26.09,11.8,Punjab
20170316,0.2,28.01,11.79,Punjab
20170317,0.14,28.07,12.98,Punjab
20170318,0.0,30.39,12.81,Punjab
20170319,0.0,30.41,15.11,Punjab
20170320,0.0,32.45,13.5,Punjab
20170321,0.0,34.08,17.77,Punjab
20170322,0.0,35.2,18.71,Punjab
20170323,0.0,35.48,18.91,Punjab
20170324,0.0,35.05,16.87,Punjab
20170325,0.0,35.32,15.8,Punjab
20170326,0.0,36.67,17.33,Punjab
20170327,0.0,38.86,18.06,Punjab
20170328,0.0,38.51,19.8,Punjab
20170329,0.0,38.58,21.42,Punjab
20170330,0.0,36.88,19.62,Punjab
20170331,0.0,39.59,21.29,Punjab
20170401,0.0,39.08,22.27,Punjab
20170402,0.0,39.05,18.49,Punjab
20170403,0.01,38.96,19.82,Punjab
20170404,0.8,36.78,24.05,Punjab
20170405,8.97,34.83,22.34,Punjab
20170406,0.21,34.35,20.52,Punjab
20170407,0.14,32.64,17.42,Punjab
20170408,0.0,33.23,14.33,Punjab
20170409,0.0,33.06,13.75,Punjab
20170410,0.0,35.63,14.08,Punjab
20170411,0.0,38.11,14.74,Punjab
20170412,0.0,40.43,16.96,Punjab
20170413,0.0,40.55,19.79,Punjab
20170414,0.0,41.45,22.79,Punjab
20170415,0.0,42.67,23.06,Punjab
20170416,0.0,44.57,21.92,Punjab
20170417,0.0,43.71,22.84,Punjab
20170418,0.0,45.1,26.33,Punjab
20170419,0.0,44.7,24.16,Punjab
20170420,0.0,45.56,26.72,Punjab
20170421,0.24,44.69,26.86,Punjab
20170422,3.75,41.99,27.25,Punjab
20170423,3.93,38.38,23.65,Punjab
20170424,3.4,36.6,21.54,Punjab
20170425,0.0,38.04,19.96,Punjab
20170426,0.01,38.63,21.98,Punjab
20170427,0.58,39.55,23.19,Punjab
20170428,0.04,40.38,25.95,Punjab
20170429,0.0,40.34,24.74,Punjab
20170430,1.95,38.73,24.49,Punjab
20170501,0.46,38.88,21.23,Punjab
20170502,0.0,39.77,21.81,Punjab
20170503,0.03,35.98,25.53,Punjab
20170504,0.0,39.57,23.81,Punjab
20170505,0.0,42.17,23.73,Punjab
20170506,0.0,43.3,24.21,Punjab
20170507,0.0,44.91,26.62,Punjab
20170508,0.0,45.19,27.97,Punjab
20170509,0.01,44.92,28.17,Punjab
20170510,0.0,43.5,28.57,Punjab
20170511,0.28,42.72,28.66,Punjab
20170512,0.0,43.47,27.97,Punjab
20170513,0.12,44.54,27.68,Punjab
20170514,0.01,44.42,30.02,Punjab
20170515,0.0,45.11,29.97,Punjab
20170516,0.16,42.37,30.31,Punjab
20170517,0.23,41.18,29.18,Punjab
20170518,0.79,41.68,27.49,Punjab
20170519,0.58,43.12,28.64,Punjab
20170520,3.42,42.05,29.06,Punjab
20170521,6.18,41.11,26.73,Punjab
20170522,4.4,36.28,25.72,Punjab
20170523,0.0,40.36,26.07,Punjab
20170524,0.0,41.99,28.91,Punjab
20170525,0.0,43.93,29.18,Punjab
20170526,0.0,45.84,29.06,Punjab
20170527,0.18,45.62,30.05,Punjab
20170528,0.0,43.98,30.03,Punjab
20170529,1.69,42.82,28.71,Punjab
20170530,1.36,41.97,28.56,Punjab
20170531,7.55,39.17,27.74,Punjab
20170601,0.27,41.06,26.46,Punjab
20170602,0.0,42.91,25.77,Punjab
20170603,0.0,46.22,27.95,Punjab
20170604,0.0,48.46,29.55,Punjab
20170605,0.0,46.63,32.21,Punjab
20170606,0.01,45.33,33.88,Punjab
20170607,29.85,37.07,29.83,Punjab
20170608,0.74,40.18,27.48,Punjab
20170609,3.97,38.4,27.66,Punjab
20170610,0.16,41.0,28.64,Punjab
20170611,0.84,40.46,29.03,Punjab
20170612,0.0,41.11,25.86,Punjab
20170613,0.0,43.13,28.22,Punjab
20170614,0.86,43.4,30.21,Punjab
20170615,1.23,42.35,30.63,Punjab
20170616,2.28,42.21,29.67,Punjab
20170617,0.57,41.32,30.0,Punjab
20170618,8.98,38.07,30.41,Punjab
20170619,5.04,41.31,30.11,Punjab
20170620,14.57,37.99,28.36,Punjab
20170621,14.7,33.42,27.76,Punjab
20170622,5.86,35.92,26.58,Punjab
20170623,1.27,39.19,27.29,Punjab
20170624,0.0,40.79,27.88,Punjab
20170625,0.0,41.73,28.38,Punjab
20170626,0.03,42.25,29.49,Punjab
20170627,8.0,38.87,30.23,Punjab
20170628,11.73,36.73,28.63,Punjab
20170629,17.61,32.34,26.8,Punjab
20170630,16.36,33.58,26.3,Punjab
20170701,1.33,37.76,27.47,Punjab
20170702,3.62,38.29,28.44,Punjab
20170703,3.07,39.06,27.47,Punjab
20170704,1.95,41.24,28.31,Punjab
20170705,11.51,40.23,28.6,Punjab
20170706,1.52,40.77,28.83,Punjab
20170707,2.95,37.0,26.35,Punjab
20170708,0.0,40.12,28.57,Punjab
20170709,0.03,40.73,29.59,Punjab
20170710,1.12,41.62,29.63,Punjab
20170711,31.59,37.56,28.53,Punjab
20170712,28.21,34.31,26.54,Punjab
20170713,2.26,35.53,26.7,Punjab
20170714,0.45,37.52,27.47,Punjab
20170715,0.45,38.18,28.16,Punjab
20170716,2.88,37.17,28.01,Punjab
20170717,2.93,38.35,28.2,Punjab
20170718,5.01,36.93,27.95,Punjab
20170719,0.82,37.83,28.29,Punjab
20170720,0.04,38.61,29.06,Punjab
20170721,2.65,37.39,27.88,Punjab
20170722,3.24,37.44,27.97,Punjab
20170723,15.86,35.05,27.58,Punjab
20170724,6.59,33.85,27.55,Punjab
20170725,1.52,36.09,26.86,Punjab
20170726,1.15,37.24,26.84,Punjab
20170727,14.1,36.91,27.47,Punjab
20170728,14.46,34.61,26.58,Punjab
20170729,2.03,33.5,26.2,Punjab
20170730,1.81,35.81,27.14,Punjab
20170731,2.87,34.67,25.97,Punjab
20170801,26.12,31.81,26.51,Punjab
20170802,13.34,34.41,26.11,Punjab
20170803,5.72,37.0,26.1,Punjab
20170804,8.77,38.23,25.43,Punjab
20170805,8.89,37.24,25.67,Punjab
20170806,2.64,37.01,26.03,Punjab
20170807,9.5,34.43,26.82,Punjab
20170808,13.07,35.63,25.83,Punjab
20170809,2.33,36.71,27.27,Punjab
20170810,0.97,38.67,26.84,Punjab
20170811,2.37,38.22,27.29,Punjab
20170812,4.23,38.07,26.82,Punjab
20170813,3.09,37.67,27.03,Punjab
20170814,5.83,35.43,25.6,Punjab
20170815,9.13,35.0,27.3,Punjab
20170816,0.0,37.68,26.85,Punjab
20170817,0.0,38.24,24.87,Punjab
20170818,0.0,39.13,25.74,Punjab
20170819,6.56,37.45,24.68,Punjab
20170820,29.11,33.54,26.3,Punjab
20170821,19.06,33.42,25.96,Punjab
20170822,2.6,35.33,25.47,Punjab
20170823,3.44,34.76,25.53,Punjab
20170824,3.08,35.3,25.06,Punjab
20170825,14.99,34.39,26.21,Punjab
20170826,0.37,34.98,25.5,Punjab
20170827,0.08,35.83,25.06,Punjab
20170828,0.1,34.81,23.89,Punjab
20170829,2.97,33.59,25.87,Punjab
20170830,1.5,34.1,25.88,Punjab
20170831,17.93,32.56,26.29,Punjab
20170901,32.8,31.21,25.68,Punjab
20170902,8.36,32.17,24.47,Punjab
20170903,0.04,32.64,23.74,Punjab
20170904,1.82,34.12,23.77,Punjab
20170905,0.69,34.5,25.08,Punjab
20170906,3.15,34.77,24.69,Punjab
20170907,2.84,34.42,24.46,Punjab
20170908,0.1,34.93,23.54,Punjab
20170909,0.15,35.6,23.9,Punjab
20170910,0.98,35.0,23.08,Punjab
20170911,0.01,35.57,25.51,Punjab
20170912,0.0,35.78,24.99,Punjab
20170913,0.0,35.35,24.2,Punjab
20170914,0.02,35.88,25.07,Punjab
20170915,0.0,36.46,25.15,Punjab
20170916,0.0,37.14,23.33,Punjab
20170917,0.0,37.68,23.55,Punjab
20170918,0.0,37.6,20.52,Punjab
20170919,0.0,37.31,23.49,Punjab
20170920,0.0,37.45,23.5,Punjab
20170921,0.0,37.38,22.01,Punjab
20170922,0.94,36.31,20.27,Punjab
20170923,19.01,30.0,20.79,Punjab
20170924,0.02,34.42,18.46,Punjab
20170925,0.0,36.07,23.11,Punjab
20170926,0.0,36.01,22.55,Punjab
20170927,0.15,36.0,23.25,Punjab
20170928,0.0,36.08,23.98,Punjab
20170929,0.0,37.08,21.51,Punjab
20170930,0.0,37.24,21.61,Punjab
20171001,0.0,36.81,20.05,Punjab
20171002,0.0,37.68,20.14,Punjab
20171003,0.0,36.01,20.73,Punjab
20171004,0.0,35.55,19.27,Punjab
20171005,0.0,35.71,21.65,Punjab
20171006,0.0,35.92,21.58,Punjab
20171007,0.0,36.31,21.37,Punjab
20171008,0.0,35.94,20.43,Punjab
20171009,0.0,35.98,19.87,Punjab
20171010,0.0,35.28,20.81,Punjab
20171011,0.0,35.46,22.02,Punjab
20171012,0.0,35.82,22.02,Punjab
20171013,0.0,35.91,21.76,Punjab
20171014,0.0,36.17,19.79,Punjab
20171015,0.0,35.78,20.62,Punjab
20171016,0.0,36.12,20.71,Punjab
20171017,0.0,35.43,18.39,Punjab
20171018,0.0,34.84,19.48,Punjab
20171019,0.0,35.66,18.02,Punjab
20171020,0.0,35.64,19.54,Punjab
20171021,0.0,34.59,20.87,Punjab
20171022,0.0,34.06,17.32,Punjab
20171023,0.0,33.07,17.85,Punjab
20171024,0.0,33.49,16.04,Punjab
20171025,0.0,32.8,14.76,Punjab
20171026,0.0,31.54,14.87,Punjab
20171027,0.0,30.92,15.33,Punjab
20171028,0.0,31.54,16.99,Punjab
20171029,0.0,30.06,15.4,Punjab
20171030,0.0,28.95,15.86,Punjab
20171031,0.0,30.6,15.91,Punjab
20171101,0.0,28.52,14.45,Punjab
20171102,0.0,29.33,16.43,Punjab
20171103,0.0,28.79,16.33,Punjab
20171104,0.0,29.27,18.16,Punjab
20171105,0.0,28.4,16.75,Punjab
20171106,0.0,27.78,16.81,Punjab
20171107,0.0,28.75,16.41,Punjab
20171108,0.0,28.86,15.38,Punjab
20171109,0.0,29.23,16.61,Punjab
20171110,0.0,28.89,16.79,Punjab
20171111,0.0,29.03,16.96,Punjab
20171112,0.0,28.18,14.06,Punjab
20171113,0.0,27.25,15.58,Punjab
20171114,0.08,26.54,12.99,Punjab
20171115,2.86,25.41,13.18,Punjab
20171116,2.67,24.93,14.75,Punjab
20171117,0.36,24.74,13.33,Punjab
20171118,0.21,25.51,12.67,Punjab
20171119,0.04,24.54,9.42,Punjab
20171120,0.05,25.24,10.94,Punjab
20171121,0.0,25.36,9.89,Punjab
20171122,0.0,25.74,8.34,Punjab
20171123,0.0,25.55,10.3,Punjab
20171124,0.0,26.17,11.0,Punjab
20171125,0.0,26.46,9.35,Punjab
20171126,0.0,25.73,12.2,Punjab
20171127,0.0,26.12,11.02,Punjab
20171128,0.0,26.66,11.23,Punjab
20171129,0.0,26.78,11.19,Punjab
20171130,0.0,26.71,11.78,Punjab
20171201,0.0,25.99,11.42,Punjab
20171202,0.0,25.32,11.09,Punjab
20171203,0.0,24.67,9.7,Punjab
20171204,0.0,23.9,11.07,Punjab
20171205,0.0,25.0,9.84,Punjab
20171206,0.0,25.27,8.61,Punjab
20171207,0.02,25.47,7.29,Punjab
20171208,0.0,25.55,9.21,Punjab
20171209,0.0,25.08,10.41,Punjab
20171210,0.0,24.7,10.55,Punjab
20171211,13.6,15.44,10.9,Punjab
20171212,4.71,18.98,11.31,Punjab
20171213,0.35,19.14,8.44,Punjab
20171214,0.7,19.26,6.0,Punjab
20171215,0.0,19.74,4.76,Punjab
20171216,0.0,21.6,2.95,Punjab
20171217,0.0,23.11,3.5,Punjab
20171218,0.0,25.32,6.02,Punjab
20171219,0.0,26.37,6.63,Punjab
20171220,0.0,24.75,8.97,Punjab
20171221,0.0,26.54,10.29,Punjab
20171222,0.0,25.41,8.3,Punjab
20171223,0.0,24.3,6.51,Punjab
20171224,0.0,22.47,9.78,Punjab
20171225,0.0,22.48,7.67,Punjab
20171226,0.0,23.43,7.33,Punjab
20171227,0.0,23.45,11.38,Punjab
20171228,0.0,24.17,10.48,Punjab
20171229,0.0,24.22,7.57,Punjab
20171230,0.0,22.52,8.22,Punjab
20171231,0.0,21.56,8.86,Punjab
20180101,0.0,19.61,7.55,Punjab
20180102,0.0,20.59,6.49,Punjab
20180103,0.0,19.87,6.36,Punjab
20180104,0.0,20.97,6.81,Punjab
20180105,0.0,20.85,5.22,Punjab
20180106,0.0,20.65,5.47,Punjab
20180107,0.0,20.89,4.05,Punjab
20180108,0.0,20.96,4.0,Punjab
20180109,0.0,22.69,5.73,Punjab
20180110,0.0,23.46,3.66,Punjab
20180111,0.0,21.5,4.84,Punjab
20180112,0.0,21.85,8.59,Punjab
20180113,0.0,22.52,8.79,Punjab
20180114,0.0,23.16,8.47,Punjab
20180115,0.0,23.16,5.26,Punjab
20180116,0.0,25.17,3.37,Punjab
20180117,0.0,23.58,6.08,Punjab
20180118,0.0,25.51,9.86,Punjab
20180119,0.0,23.79,8.05,Punjab
20180120,0.0,24.85,4.4,Punjab
20180121,0.0,23.45,5.49,Punjab
20180122,0.0,22.52,6.26,Punjab
20180123,16.84,11.17,5.99,Punjab
20180124,0.22,18.48,6.12,Punjab
20180125,0.0,19.61,3.71,Punjab
20180126,0.0,20.95,7.63,Punjab
20180127,0.0,20.81,7.1,Punjab
20180128,0.0,22.36,7.31,Punjab
20180129,0.0,24.05,8.09,Punjab
20180130,0.0,26.55,8.93,Punjab
20180131,0.0,24.43,9.25,Punjab
20180201,0.0,27.08,12.22,Punjab
20180202,0.0,24.78,8.68,Punjab
20180203,0.0,24.41,7.41,Punjab
20180204,0.0,24.46,5.24,Punjab
20180205,0.0,24.71,7.42,Punjab
20180206,0.0,24.53,4.17,Punjab
20180207,0.0,23.87,5.68,Punjab
20180208,0.0,23.71,7.25,Punjab
20180209,0.0,23.85,6.14,Punjab
20180210,0.0,25.44,9.7,Punjab
20180211,0.78,20.02,9.08,Punjab
20180212,17.41,16.15,9.85,Punjab
20180213,0.73,22.1,7.54,Punjab
20180214,0.0,23.54,6.41,Punjab
20180215,0.0,24.96,8.26,Punjab
20180216,0.0,26.02,9.04,Punjab
20180217,0.0,28.71,11.56,Punjab
20180218,0.0,27.38,8.48,Punjab
20180219,0.0,28.24,13.07,Punjab
20180220,0.0,29.49,13.28,Punjab
20180221,0.14,30.12,14.57,Punjab
20180222,0.0,29.14,14.23,Punjab
20180223,0.13,30.77,13.97,Punjab
20180224,3.59,28.73,15.22,Punjab
20180225,0.57,28.68,13.91,Punjab
20180226,0.0,28.88,11.13,Punjab
20180227,0.0,30.89,14.79,Punjab
20180228,0.0,28.89,15.72,Punjab
20180301,0.12,27.99,16.29,Punjab
20180302,0.16,30.98,16.98,Punjab
20180303,1.23,23.25,15.38,Punjab
20180304,0.07,26.63,15.18,Punjab
20180305,0.0,28.98,12.78,Punjab
20180306,0.0,29.23,11.62,Punjab
20180307,0.0,30.9,11.23,Punjab
20180308,0.0,31.47,14.94,Punjab
20180309,0.0,31.44,15.02,Punjab
20180310,0.0,31.32,14.19,Punjab
20180311,0.0,31.86,14.0,Punjab
20180312,0.0,33.9,16.53,Punjab
20180313,0.0,35.07,18.43,Punjab
20180314,0.0,34.85,15.94,Punjab
